,PINCP
117092,False
20935,True
74580,True
162858,False
61600,False
22634,True
146708,False
140587,True
38077,True
105636,False
46442,False
147028,False
23741,True
81301,True
124047,True
144296,True
119310,False
52914,False
78179,False
79987,False
7418,False
64668,True
107197,False
160997,False
189166,False
66109,False
103929,True
10260,True
109086,False
70898,True
194558,False
38679,False
120222,True
120628,False
134307,True
93283,True
102765,True
62059,True
4385,False
115170,False
186462,False
17899,True
146066,True
176086,False
107214,False
131175,True
109191,True
168060,True
179016,True
165983,True
16200,False
108122,False
137429,True
106108,False
139212,True
77896,True
168587,False
73773,False
24596,True
13447,False
176660,True
902,False
122995,False
102599,True
81872,False
85015,False
16494,False
129698,False
137914,True
70773,False
100751,False
191952,False
17832,True
149369,False
101622,False
6701,False
170895,False
15322,True
75767,True
69244,False
143848,True
58110,True
123770,False
29640,False
46003,False
141726,False
40233,False
88409,False
78908,True
191894,False
117234,False
101549,True
43424,True
6915,False
71669,True
54384,True
190828,False
18054,False
189490,False
132696,True
141669,False
103751,False
121345,True
20130,False
121167,True
170156,False
50073,True
126035,False
31704,False
31887,False
85769,False
183942,False
177872,True
52204,False
174321,False
39217,True
8810,False
42474,True
110337,True
189285,True
55076,False
164983,True
63528,False
109853,True
58107,True
18827,True
193465,False
153300,True
37343,False
90075,True
60977,False
110255,True
20429,True
23879,True
172292,False
396,False
161670,True
16533,False
1786,False
175898,False
21189,False
37096,False
54962,False
168868,True
147149,True
26979,False
28282,False
154957,False
116731,False
142911,False
150235,False
57609,True
110614,True
186558,True
107795,True
53611,False
182099,False
142296,True
10327,True
91006,False
41806,False
11534,False
80535,False
119163,True
131884,False
125216,False
2917,False
70082,False
183993,True
99497,True
177371,True
652,False
189367,False
119264,False
115446,False
100649,True
57992,True
15171,False
77893,True
18136,True
40107,True
161243,False
109824,True
191012,False
157421,True
119998,False
112236,True
89235,False
124794,False
148824,False
178392,False
106235,False
122666,True
15869,False
104668,False
180474,False
6480,True
155685,False
25076,False
97243,False
108967,False
167200,False
71044,False
76042,False
173031,False
155979,False
180917,False
23995,True
57154,True
162311,False
115641,True
89599,False
111919,False
81048,True
59637,False
14868,True
54605,True
95843,False
128687,True
35331,True
180836,True
2248,False
59125,False
194227,False
9063,False
179698,True
73296,False
123606,False
171319,False
16437,True
140312,True
16650,False
151506,False
47697,False
51698,False
14542,False
165643,False
170259,True
125849,False
17991,False
137155,True
75477,False
77741,True
42976,False
171987,False
74609,True
156850,False
120132,True
152725,False
131917,True
193922,True
3830,False
112634,False
174510,False
182992,False
94220,False
40302,True
107685,False
110873,True
190088,False
71625,True
118710,False
160425,False
31237,True
158985,False
152573,True
123109,True
179682,True
79473,True
65047,True
158291,False
183128,False
181826,True
192016,False
189264,False
99011,False
100051,False
16085,True
121777,True
147425,False
65198,False
12383,False
91546,False
83997,False
146941,True
172909,False
29550,True
49977,False
143934,True
171254,False
121213,False
150029,False
151597,True
146828,True
159484,False
66712,True
153336,False
126665,False
156130,False
102483,False
99603,False
75289,True
4950,False
150592,True
52332,True
94272,True
136121,False
7315,False
127270,False
26927,False
21834,False
136685,False
75220,False
193347,True
5013,False
6058,False
97095,False
45330,False
187805,False
40829,False
55620,True
160439,False
114975,True
23143,False
99969,True
97861,False
101270,False
147643,False
90828,False
169359,True
76913,False
85127,False
117921,False
98667,True
11976,False
11180,False
148343,True
185914,False
83538,True
156702,True
78367,False
84120,True
157677,True
40899,True
57078,False
115237,True
35245,True
191036,False
3896,False
181086,True
130468,True
53403,False
98582,False
138564,True
91307,True
166724,False
119688,True
121112,False
83871,True
40716,False
136543,False
180610,False
7575,False
101284,False
160801,False
105521,False
171587,False
135601,True
55023,False
106359,False
150445,False
169439,True
154756,True
109993,False
104939,True
31693,True
128020,False
138565,False
19017,True
57132,False
108731,False
31476,True
144180,False
31854,False
123479,False
101667,False
85388,True
72878,False
61525,True
91312,False
132116,True
100424,False
31187,False
16848,True
87543,False
33782,True
53957,False
31736,False
2928,False
70931,False
99057,False
20229,False
49110,True
93538,False
187358,False
23651,False
125897,True
31409,True
86493,True
153876,False
85701,True
77351,False
100832,False
161607,True
13554,True
154682,False
18935,True
116855,True
133687,True
157156,False
188278,False
48609,False
137323,False
151518,True
69796,True
44865,True
7413,False
63617,False
78862,True
178534,True
89752,False
62148,True
142899,False
110123,False
134387,True
87619,False
169576,True
163293,True
83109,False
15643,False
169705,True
21933,False
174613,False
33657,False
111172,False
104326,True
11435,False
173112,False
167775,False
21600,False
116114,True
146312,True
37956,True
169802,True
42856,False
168450,True
47514,False
76942,False
146422,True
75402,False
107955,False
140445,True
8956,False
162225,False
34626,True
36242,True
3916,False
36875,False
89858,True
5007,False
109752,False
4136,False
21125,False
37674,True
149087,True
118788,False
104187,False
27370,True
127425,False
90631,False
191940,False
81698,False
75072,True
64501,False
110044,False
174666,True
58229,False
33675,True
92398,False
183407,False
36369,True
13086,False
18312,True
66652,False
140765,True
1843,False
171628,False
165586,False
10230,False
191580,False
176094,False
172578,False
52743,True
75142,False
183104,False
14678,True
105748,False
64256,False
9514,False
117079,True
82032,False
151174,False
89315,False
131575,True
107891,True
1967,False
178779,True
96908,True
88637,True
50509,True
171097,False
149715,True
36055,True
179435,False
127145,False
77286,True
25655,False
16902,False
142333,False
19368,True
134227,False
43442,True
154981,False
81453,False
82277,False
31362,True
114074,True
25551,True
117602,False
188588,True
133217,False
177711,False
91065,True
117880,False
87389,True
31348,True
194533,False
72540,True
35831,False
194737,True
123798,True
7255,False
23947,False
46500,True
55603,False
64969,True
45647,False
174246,True
55652,False
65271,True
14337,False
44222,False
109401,False
147541,True
47728,True
76171,False
82153,False
186363,False
153663,False
126487,False
16539,True
151600,False
173507,False
109973,True
152624,False
75843,False
72765,True
123950,False
175844,True
178884,False
85634,False
11287,False
147459,False
110527,False
87088,True
168415,True
178806,False
76248,False
9511,True
102318,False
169071,False
128631,False
91632,True
81964,True
97589,True
22299,True
15229,False
164180,False
179204,False
99337,False
10829,False
171668,False
82701,False
10361,True
149492,True
51247,True
153278,True
67284,False
92272,False
16471,False
167162,False
133766,False
71785,False
179192,False
168600,True
156067,False
156930,False
12108,False
190113,False
96197,False
3393,False
46169,True
115602,False
66412,True
26059,True
118541,False
81727,True
188271,True
149424,False
38803,True
102316,False
91659,False
100913,False
74441,False
41582,False
168621,True
152984,True
128888,True
19284,False
36046,False
134733,False
178351,False
148790,False
117738,False
139104,False
31979,True
12692,True
94751,False
25162,True
183320,True
162689,True
34520,True
83266,True
117509,False
169785,True
195459,True
62654,True
139559,False
111854,True
12007,False
47360,True
73842,True
149789,True
88924,True
130834,False
192896,False
1825,False
130794,True
101294,False
191844,False
171207,False
43024,False
186928,False
127349,False
40344,False
53882,False
125336,False
10708,True
44882,False
113411,True
126166,False
77499,False
45615,False
180889,False
83999,False
89403,False
159709,True
67251,True
67215,True
182877,True
23670,False
186413,True
148608,True
185524,True
58595,False
27066,False
156991,False
55769,False
180909,True
91043,True
50971,False
98049,False
110503,True
63235,True
121447,False
65949,True
183916,False
185776,True
96602,False
185581,True
70919,False
181018,False
77031,True
100419,False
165600,True
110360,False
87616,False
151507,False
153602,True
38708,True
165005,False
70289,False
40169,True
152807,False
181789,False
141990,False
182188,True
60072,True
131755,True
183693,False
59979,False
146449,False
161855,False
192962,True
36232,False
138167,False
170473,True
110235,True
130633,False
117926,True
27186,False
193598,True
21000,True
81210,False
24784,True
24442,True
90387,False
146105,True
4386,False
191120,True
110037,True
64848,False
55432,False
152302,False
98215,False
143496,True
6484,False
172265,False
16830,False
24849,True
79875,False
129910,True
177197,False
99928,True
176429,False
91695,True
152795,True
169112,False
65074,True
100107,False
112965,True
51427,False
168591,True
179578,False
23794,True
28594,False
173061,False
154052,True
73219,False
72231,True
58057,True
29311,True
137738,True
28190,False
112064,False
41800,False
152613,False
93912,True
193834,True
58817,False
86249,False
49953,False
79556,True
96544,True
78936,True
142915,False
23970,True
169182,False
24894,False
78791,False
11133,True
8630,True
82652,False
54225,False
31903,False
78699,True
64474,False
13637,False
139860,False
170694,False
66236,True
52155,True
125859,False
160161,False
53770,True
99821,True
165385,False
131186,False
178133,True
174456,False
133913,True
95351,False
142242,False
50780,False
44251,True
145421,True
124445,False
89177,True
82680,False
89776,False
170715,False
87114,True
151040,False
21510,False
160386,True
114328,True
55009,False
693,False
95881,False
27887,False
81641,False
133143,False
143122,False
31419,True
173845,False
186689,False
129246,True
14530,True
277,False
169800,False
123033,True
5934,False
37448,False
168849,True
55898,True
125444,True
164722,False
4151,False
31424,True
155036,False
76268,False
190179,True
110957,True
81530,False
121982,False
50837,True
94265,True
113016,False
22307,True
80245,False
124743,False
120693,True
71057,False
185705,False
28318,True
13293,True
149773,True
131529,False
5457,True
5215,False
4522,False
138212,True
111069,False
167120,True
66437,True
128047,False
104794,True
392,False
80418,True
158484,True
153431,False
151976,True
25485,False
108297,True
130147,False
6209,False
173376,True
102741,False
19590,False
40607,False
51828,True
50791,False
110718,True
69183,False
190873,False
184293,False
120796,False
190394,True
23350,True
101571,False
102824,True
7221,True
53893,False
3692,False
158810,False
132747,False
93148,True
194749,False
18012,True
27355,False
183703,True
37266,False
109331,False
46687,False
112112,True
75182,False
177674,False
127002,False
157394,False
108496,False
130038,False
153289,False
90024,False
128770,True
9370,False
28863,True
141742,True
94252,False
87376,False
92091,True
83122,False
90231,True
103309,True
69756,False
181183,False
140244,False
60498,False
143047,False
64556,False
159460,False
140598,False
77968,False
139529,False
157785,False
105540,True
61505,True
106818,False
122696,True
58865,False
169374,False
160717,True
27686,False
38278,True
102551,True
121391,True
184560,False
33406,True
27277,False
80359,False
189960,True
32361,False
15819,False
19815,False
137991,True
52897,False
170781,False
179626,True
7810,True
36136,False
80451,False
4049,False
140803,True
161845,False
168904,False
190383,False
83254,False
164697,False
43073,True
85102,False
91353,False
180072,False
61758,False
193883,False
44353,True
41043,False
35992,False
33819,False
162550,False
115196,True
191449,True
82135,False
87546,False
7755,True
140343,False
129228,False
42075,False
21810,False
23148,True
193442,True
91405,False
71456,False
176651,True
182450,False
177348,False
161872,False
42606,True
122960,True
162440,True
165977,False
53690,False
48804,True
174192,False
26931,False
160515,False
191546,False
118285,True
78478,True
31315,True
18895,True
124603,False
95406,False
117058,False
182900,False
60477,False
33173,True
25999,False
107824,True
125140,False
45557,False
165477,True
142185,False
164528,False
109701,False
156662,True
158267,False
97896,True
65464,False
166449,False
51530,False
47464,True
117222,True
79662,False
185664,False
126196,True
55251,True
62900,False
134792,True
92129,False
100615,False
128131,False
27785,True
117031,True
126816,False
16721,True
12839,True
129276,True
158445,True
160277,False
20511,True
142663,False
133389,False
93659,True
107900,False
123905,True
106921,True
11049,False
21299,True
1775,False
91735,True
185723,True
80619,False
120447,True
40702,False
39458,False
192760,False
56601,True
114932,False
182548,False
131770,False
151043,False
185698,False
174050,False
70175,False
150264,False
30409,True
55997,True
100144,False
176409,False
191559,True
154266,False
172417,True
168693,True
152752,True
92301,True
126891,False
1766,False
87427,True
17825,True
94782,True
10899,False
18081,True
3027,False
1004,False
55029,False
160594,True
131283,True
128304,False
73429,False
6176,False
12937,True
157185,True
151700,False
195511,True
123118,True
195270,True
39036,True
57109,False
97360,False
93370,False
29187,False
78408,False
48143,False
96437,False
153028,True
157252,False
187351,False
148295,False
87715,True
167411,False
191870,False
36375,True
129310,True
100073,False
138549,False
87745,False
162937,True
164537,True
131271,True
181514,True
19481,False
45441,False
81861,False
46607,True
84944,False
91921,True
18443,False
168219,False
113817,True
139426,False
13595,False
52098,False
47882,False
183213,True
181373,True
3996,False
173573,False
146955,True
13429,True
152166,False
65240,False
76101,True
108733,False
64062,False
177583,True
141180,False
85943,False
142042,True
160321,False
90041,False
52894,False
93330,True
34546,True
77193,False
57998,False
41091,True
88423,False
34729,False
142471,True
189847,False
105051,True
76845,False
84087,False
70733,True
28842,False
176907,True
170879,False
90301,True
163094,False
97152,True
46944,False
53843,False
35809,True
136093,False
7378,True
38372,True
177523,False
5082,False
110191,True
179525,False
24223,True
40430,True
28354,False
66518,False
70600,True
58120,False
135627,False
23030,True
128812,False
90321,False
90239,False
8427,False
148379,True
58469,True
128323,True
113563,True
183355,False
186187,False
174788,False
42327,False
135333,True
30525,False
156633,True
35260,False
179056,True
142000,False
190613,False
124796,True
42340,False
2897,False
6121,False
34374,False
162745,True
70528,True
21416,True
105842,True
27764,False
41341,False
48016,False
120394,False
131053,False
105277,True
30924,False
1496,False
149668,True
19153,False
13225,False
18501,True
167599,True
188181,False
134537,False
56222,False
67673,False
170480,True
63960,False
189943,False
114127,False
44930,False
70913,True
31669,True
27408,False
36246,False
188759,True
23628,False
125185,True
151336,True
66546,False
62349,False
111146,True
34131,False
139786,False
28698,False
117833,False
119147,False
193767,False
79079,True
139970,False
163582,True
33484,True
13342,False
47363,False
102489,False
182191,False
41905,True
115850,False
326,False
61522,True
52197,False
151706,True
119610,True
193453,True
115666,False
136281,False
187420,False
77494,True
70792,False
10300,False
86497,True
135740,True
90718,True
9151,False
137960,True
76556,False
47269,False
119318,True
134755,True
8380,True
146395,False
47594,True
108377,False
171160,False
27755,False
19367,True
105331,False
160876,False
98826,True
2002,True
4266,False
62467,True
175627,True
94321,True
44177,False
113939,False
52469,False
134117,False
177415,False
69435,True
177188,False
100384,True
172577,True
14995,False
1235,False
122168,True
162818,False
52871,False
160575,True
125934,True
85318,True
79197,False
113488,False
27282,True
21981,True
130292,True
185757,False
107155,False
21601,False
136311,True
152757,False
131371,True
52278,False
165667,True
171926,True
126853,False
88963,False
67380,False
169681,False
21368,False
181773,True
133161,False
55200,False
67186,False
41382,True
33456,True
127194,False
132564,False
14638,True
10763,False
191206,False
31925,True
83927,False
193737,False
144408,True
30991,False
55081,False
68092,True
131202,False
122364,True
85937,True
47159,False
96649,False
37176,True
146378,False
97053,True
173380,False
163385,False
186418,False
125231,False
168829,False
25214,True
119713,False
90092,True
165270,False
112099,True
192573,True
100259,False
146446,False
31474,True
111408,False
94815,False
91465,True
31173,True
121942,False
79871,False
186696,False
49058,False
12480,True
167755,False
127259,False
19711,True
93800,True
55768,True
161948,False
91114,False
175309,True
106665,False
46864,True
10320,False
1551,False
18122,False
113735,False
17665,False
15433,True
129415,False
130088,True
185036,False
24100,False
50522,False
184322,False
32686,False
148078,False
23183,True
117879,False
42181,False
4942,False
176280,True
172278,False
116558,False
106954,False
186110,False
43246,False
137825,True
110227,False
33062,False
187903,True
182567,False
107485,True
164123,True
70110,True
3066,False
87029,False
41207,True
186942,True
193628,False
48457,True
177466,False
141668,True
126003,False
178070,True
39856,False
50322,True
119680,True
36082,False
114086,False
176458,True
8069,False
14976,False
46364,True
72413,False
82936,False
15519,False
89552,False
98309,False
192361,False
171828,False
47774,False
169718,False
109419,True
18263,False
107675,True
97110,True
183621,True
189508,True
104047,False
39429,False
152680,True
132357,True
67861,False
164792,False
56641,True
22985,False
92696,True
56564,True
189439,False
83923,False
57845,True
46634,False
95115,False
66540,True
95260,False
15174,True
39096,False
47283,False
125768,True
150483,False
124708,True
101013,False
16285,True
60217,False
115473,False
4738,False
170223,False
189910,False
181245,False
37741,True
85719,False
116187,False
144177,False
37405,True
188720,True
85420,False
194592,False
63511,True
117467,False
82876,True
153789,False
66698,True
113483,False
192077,True
14661,False
74578,False
111418,True
101202,False
163117,True
107572,False
64808,False
92717,False
111925,True
32174,False
76067,False
109736,False
119131,False
89500,True
25223,True
139740,False
64980,False
66996,True
134762,False
180009,True
55552,False
154295,True
145375,False
95941,True
146270,True
180955,False
87340,True
112828,True
174172,True
148514,False
139441,True
96344,False
13787,False
140000,False
47405,False
68369,False
112060,True
55920,True
44640,True
52760,True
161028,False
48649,True
63080,False
44151,True
127872,False
88261,True
88519,True
155011,True
60518,False
149464,True
128299,False
65146,True
62235,False
28506,False
53464,False
43643,False
48600,False
181749,False
92586,True
59296,True
72146,True
4697,False
15625,False
172640,False
13456,True
127268,False
125903,False
21371,False
172096,False
35874,True
126200,False
96521,False
59508,False
119678,False
57429,False
67786,True
3477,False
30795,True
190832,True
26828,False
158855,True
97427,False
21225,False
23742,False
33718,True
189885,True
147273,True
137378,True
41453,True
63038,False
59817,False
108482,False
50316,False
150086,True
43325,True
160617,False
190163,True
41938,True
82443,False
145782,True
45618,False
167381,True
87722,False
132333,True
110166,False
187142,False
46599,False
155983,False
116329,False
68179,True
46333,True
27329,True
107831,False
96421,False
67628,False
16061,True
178290,False
84612,True
6632,True
32696,False
109517,False
95844,True
118327,False
187187,True
59451,True
2188,True
35214,True
79030,False
42612,False
145058,True
96353,False
85364,True
21455,False
105365,False
55012,False
173432,True
160937,False
70384,True
45783,False
182215,False
103890,True
41709,True
108163,True
180930,False
193152,False
25620,False
62410,True
153433,True
119217,True
187145,False
38273,False
62773,False
11731,False
168631,False
132044,False
79410,False
83559,False
22704,True
107321,False
161279,False
83037,True
40776,False
39866,False
190482,True
113384,True
47549,False
61754,False
132171,True
56654,False
36400,False
189417,True
133661,False
143142,False
188798,False
189129,True
4553,False
136845,False
191502,False
49869,False
112954,True
135526,True
113070,False
169632,False
39243,False
138408,True
172609,True
152812,True
83706,True
174965,True
141196,True
15378,False
24245,False
144881,False
182725,False
107277,True
2362,False
172443,False
130999,True
11854,False
99257,True
4839,False
181486,True
158664,True
116309,True
177517,True
166285,False
40614,True
99912,False
156188,False
70228,False
54240,False
74521,True
161769,True
59342,True
82483,True
8174,True
183659,False
165271,False
38995,False
169949,False
176760,False
147593,False
61747,False
164702,False
13786,True
5074,False
117297,False
132528,False
190840,True
174009,False
103288,False
5363,True
67437,False
45869,True
144445,False
69511,False
121515,False
135222,False
109323,False
183158,False
84602,False
36736,True
89180,False
115950,True
75715,False
138700,True
171841,False
37236,True
148992,False
165155,True
148351,True
103466,True
44384,True
175611,False
39348,False
174045,False
10455,False
96536,False
22710,False
55551,False
120709,False
36916,False
17975,False
24495,False
182958,False
56949,False
137715,False
190059,False
132911,True
80092,False
51669,False
153147,False
15584,False
92518,True
76520,True
140945,True
110868,True
13250,True
181534,False
86308,False
137987,False
86674,False
127630,False
105023,False
140152,False
66220,True
92196,False
171086,False
132407,True
2872,False
104151,True
170751,False
90371,False
9034,False
23399,True
180446,False
170978,False
180641,False
74488,True
192880,True
5266,False
55676,True
168976,True
61030,True
166367,False
59604,False
141754,True
127380,True
21080,True
170969,False
127234,True
128668,False
173929,False
124487,False
122077,False
129964,False
148652,False
23611,True
160089,True
93508,True
152346,False
107553,True
156874,False
100395,True
57493,True
63464,False
155134,False
170976,False
190116,True
136668,True
17732,True
18702,True
83726,True
58778,False
138364,False
6043,False
153040,False
7784,False
31396,False
118596,False
185433,False
129548,False
143684,True
134427,False
25885,True
4207,False
182925,False
9058,False
28836,True
97129,True
107135,False
145276,True
38503,True
189049,True
117155,True
174482,True
103133,True
153980,False
155936,True
52356,False
637,False
140938,False
16719,False
118443,False
117427,True
159523,False
119690,False
39026,False
188389,False
156923,False
78523,True
114968,True
112718,False
17200,True
118837,False
64422,False
168334,False
65269,False
161672,True
91199,True
130155,True
48520,False
154589,False
163760,False
21616,True
83433,False
184568,True
174037,False
189065,False
116589,False
170834,True
67764,True
133903,True
116937,True
130068,False
34980,False
29899,False
177256,False
46807,True
96678,True
27581,False
117259,True
80815,False
172613,False
166884,True
30248,False
8834,False
136750,False
95749,False
146017,False
155803,False
88334,False
16221,True
169629,True
90656,False
31748,False
99151,False
12609,True
52848,True
144419,True
156528,False
106425,False
89206,True
70275,True
4342,False
143487,True
5391,False
26635,False
36022,False
19220,False
138704,False
31404,True
163105,False
160921,False
135942,False
23393,False
28637,False
18778,True
157513,True
172308,False
83795,False
171904,False
32272,False
168348,False
63478,False
52533,True
2703,False
162568,True
191369,False
159341,False
98570,False
185391,False
105655,False
64326,False
100184,True
85966,True
6384,False
31182,False
13835,True
100239,False
82060,False
98072,True
17086,True
113786,True
150567,True
1783,False
97732,False
48976,False
6015,True
159288,True
101766,False
97591,True
31188,True
109056,True
25998,False
52655,True
168941,True
105394,False
9689,True
25359,True
177295,True
149069,False
124195,False
147670,True
88743,False
48584,False
41609,False
195283,False
172091,False
120916,False
122422,True
10133,True
66491,False
75917,False
142449,False
184896,False
112449,False
105593,True
149407,False
175315,False
93614,True
145835,False
91296,True
64958,False
180751,True
882,False
75548,False
147704,True
70011,False
40338,False
154956,False
96323,False
134146,False
107538,False
32598,False
163417,False
34412,False
136759,True
68696,False
127088,True
107466,False
192556,False
93906,False
55488,False
21727,False
38189,True
175818,True
79715,False
36703,True
135759,False
67965,True
116638,False
167584,True
177999,False
51456,False
16394,False
79062,False
171859,False
138904,False
153088,True
155847,False
77505,False
99180,False
169475,False
9657,True
70978,False
89246,True
118210,True
8346,True
188449,False
5610,False
153605,False
106803,True
174674,False
99755,True
184051,True
140216,False
56878,True
148946,False
32735,False
117147,True
30672,False
51261,True
75411,False
131982,False
115189,True
18937,False
127129,True
80632,True
129659,False
96111,True
89306,True
163951,True
53756,True
7595,True
120423,True
10967,False
78698,True
103609,True
185732,True
19949,True
189704,False
16626,True
105254,True
80559,True
60278,False
83739,True
99363,True
182306,True
167589,True
55208,False
13634,True
129072,True
3768,False
123814,True
151247,True
97609,False
133111,True
130685,True
137756,False
17303,True
193991,False
2207,False
28621,False
136150,False
89912,False
47641,False
21774,True
151223,True
117696,True
154123,True
170641,True
124678,True
73906,False
97885,False
49908,True
90577,True
167792,False
139188,False
4504,False
180370,True
104260,False
168695,False
172437,True
10755,False
194342,True
66672,False
118101,True
2019,False
94535,False
153134,True
72957,False
99915,True
129334,True
47517,True
188886,False
152825,False
29301,True
96144,False
86491,False
107883,False
105199,True
90703,False
36287,False
96056,False
92433,True
11900,False
124859,False
66061,False
106442,True
60742,True
129779,False
169236,False
104818,True
153432,False
187443,True
123726,True
14087,True
91554,True
48556,True
116290,False
18419,False
22500,True
51519,False
76493,False
113873,False
24749,True
148989,True
696,False
165066,True
148688,False
188773,True
186231,True
154559,True
84938,True
157371,False
91442,False
158236,False
77365,False
144705,False
35969,False
31087,False
17641,False
17425,False
191241,False
21862,True
56670,True
93630,False
127331,False
193743,False
89146,False
89383,False
65917,False
7885,False
111998,True
167249,False
95641,True
2546,False
190522,True
116719,True
28291,False
34563,True
122025,True
27064,False
40505,False
79535,False
15391,True
15068,True
102688,False
104211,True
89671,False
33404,False
112803,True
128076,False
157013,True
140758,True
33648,False
113279,True
111509,True
37530,False
124464,False
136495,True
94868,True
91769,True
47110,False
106374,False
155177,False
179781,False
33842,True
78232,True
102045,True
36148,False
116471,True
114274,False
59762,True
137876,True
163110,False
5433,True
19807,True
102210,True
107021,True
62576,False
87372,True
4271,False
80960,False
152926,False
61825,False
107762,False
15093,True
53482,True
93063,False
54456,False
90408,True
32417,True
152500,True
115098,False
189815,True
167433,True
22398,True
27590,True
158795,False
85252,False
166051,True
97148,True
75807,True
183748,True
80077,False
96429,False
171563,True
161448,False
99789,True
36676,False
49993,True
20105,False
119484,True
34017,True
25432,False
146320,False
21793,True
137618,True
140311,False
100963,False
97625,False
92807,True
83810,False
47632,True
46330,False
182070,False
5350,True
114864,False
21569,True
173338,False
80979,False
140016,True
61883,True
7992,True
165038,False
25410,False
51248,False
158287,False
112918,False
121526,True
12000,False
10037,False
144289,True
72828,False
68095,False
62440,False
130869,False
126066,False
184596,True
184786,False
45277,False
190126,False
79565,False
160241,False
188521,False
174142,False
80235,False
31668,False
62201,True
80799,True
124373,False
66000,True
165666,True
176691,False
143494,False
2682,False
40211,True
61995,False
189268,False
87516,True
178163,False
122644,False
88487,False
177126,False
176643,False
2313,False
106211,False
4648,False
33194,False
162032,True
146095,True
156781,False
145793,True
32458,False
187203,False
162687,False
77582,False
112794,False
22140,False
59004,False
19836,False
89517,False
142704,True
35549,True
5900,True
152502,False
119261,False
71856,False
146288,True
6848,False
128934,True
53512,False
96075,True
29608,False
148059,False
28889,True
87848,False
39004,False
85126,True
30588,True
91055,False
22395,False
187638,False
164578,True
180765,False
115946,True
31680,False
190381,False
185139,False
150397,True
148344,True
147325,False
77062,True
91667,False
29508,False
161200,False
88729,False
150358,False
73358,False
65831,True
21888,True
33621,False
188618,False
162279,False
161866,True
288,False
13689,False
182775,True
136855,True
150705,False
121243,True
100954,False
55943,True
32916,False
195531,False
119957,True
41642,True
68554,True
185187,False
195215,True
78451,True
123372,True
171264,False
130023,True
16644,True
59846,False
18002,False
108792,True
192672,False
3196,False
123817,True
47724,False
21723,True
71791,False
55393,True
70134,True
74384,False
101640,False
31267,False
132765,False
72548,True
193313,False
173786,True
68394,False
3460,False
69901,False
80571,False
28599,True
154239,True
195585,False
19179,False
63910,False
128405,True
18006,False
43046,False
58963,False
41716,False
112058,False
33457,False
128289,True
153049,True
155798,True
72718,False
42138,False
17266,False
11785,False
97381,True
171708,True
130172,False
49172,True
112403,False
56594,False
9302,True
79613,False
30524,True
131812,False
17430,False
77707,False
168990,False
185956,False
175854,False
1612,False
98800,True
54376,False
189669,False
86655,True
56316,False
64381,False
92123,True
23089,True
13955,True
3301,False
148942,True
131536,True
128798,True
133855,False
79154,False
161329,True
101593,False
9580,False
142976,False
102621,False
41633,False
91737,True
87503,False
36846,True
120632,True
97544,False
60398,False
129447,True
82353,False
64560,False
119653,False
143769,True
123134,False
30718,False
182479,True
16500,False
43893,True
31331,True
156085,False
80317,True
33759,False
184925,False
13295,False
140266,False
18268,False
180355,False
30000,False
115383,False
125809,False
73502,False
190550,True
119248,False
174903,True
116536,False
140546,False
84204,False
121882,True
47217,False
66898,True
96112,True
176938,True
91139,True
142862,True
3279,False
32159,True
39846,True
161250,True
169287,False
111907,False
86267,True
174746,False
186861,True
178845,False
140994,False
99899,True
105111,True
145754,False
78764,False
180739,False
888,False
167740,False
24587,False
145100,False
53689,False
162966,False
142214,False
8750,False
168212,False
147099,False
100429,False
71204,True
107837,False
183940,True
22882,False
121421,True
38306,True
12405,False
171674,False
104447,True
189473,False
160874,True
57392,False
180402,False
164741,False
104284,False
59585,False
11254,True
104898,True
157243,True
108869,True
63068,False
176301,False
114411,True
177687,True
90872,True
12074,False
47301,True
78974,True
19274,True
10028,False
121113,False
81407,False
18038,False
147289,True
74994,True
182619,True
115488,True
142350,False
118908,True
71721,False
146021,False
55168,False
174566,False
72638,True
106333,False
82373,False
178896,False
187986,False
116635,True
162020,False
137864,False
133227,False
112759,False
135691,True
65127,True
46011,True
100609,False
109728,True
166513,True
180654,False
21937,True
133669,True
190769,True
44855,True
58827,True
27039,True
25842,False
64439,False
123624,False
177683,True
156648,False
87537,False
107374,False
59842,False
184292,False
109102,True
189188,True
141813,True
34661,False
118493,True
145548,False
53709,False
183402,True
178577,False
159319,False
40396,False
28483,False
55686,True
89285,False
188337,True
21072,False
181433,False
69648,False
96099,False
5352,True
111904,True
1127,False
166603,False
92152,False
75814,True
24352,False
23420,False
4061,False
88731,False
67040,False
169637,False
192464,False
148112,True
177493,False
136641,False
45596,False
133705,False
181011,True
193091,True
141334,False
6116,False
98836,True
128587,False
141234,True
40193,True
93353,False
101492,False
187971,False
69467,False
88366,True
32874,False
82407,False
121706,True
103911,False
191002,True
65073,False
37618,True
55748,True
192409,False
95004,False
123175,True
194593,True
156205,False
142476,False
150072,True
54571,False
63956,True
61962,True
91263,True
119322,True
194927,False
72294,True
46528,False
71756,False
126922,False
161044,True
33498,True
157134,True
155025,False
109416,True
193093,False
177021,True
179627,False
161919,False
50307,True
164563,False
114581,False
61085,False
115804,False
102228,True
110487,True
167307,False
118787,True
91117,True
6361,False
84949,True
49099,True
68991,False
89920,False
112755,False
7220,True
20044,False
62118,False
37698,True
54978,True
2745,False
65771,True
20718,False
139518,True
165183,False
15417,True
36507,False
23662,True
25809,False
20630,True
116959,True
130337,True
18523,True
38033,False
39235,True
82714,True
73577,False
171654,False
175955,True
86428,True
